regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,16,8,0.5,4.0,8192,512,256,1024,640,20578.752,20805.632,20630.308,0.2272
mixed,16,8,0.5,4.0,8192,512,512,2048,1280,20921.416,21266.922,20919.528,-0.0055
mixed,16,8,0.5,4.0,8192,512,1024,4096,2560,21506.378,22214.508,21500.931,-0.0077
mixed,16,8,0.5,4.0,8192,512,2048,8192,5120,22731.628,24359.254,22848.914,0.0721
mixed,16,8,0.5,4.0,8192,1024,128,512,320,22335.919,22445.811,22315.857,-0.1826
mixed,16,8,0.5,4.0,8192,1024,256,1024,640,22450.635,22674.318,22499.985,0.2206
mixed,16,8,0.5,4.0,8192,1024,512,2048,1280,22793.838,23156.662,22799.059,0.0144
mixed,16,8,0.5,4.0,8192,1024,1024,4096,2560,23395.694,24108.212,23395.894,0.0003
mixed,16,8,0.5,4.0,8192,1024,2048,8192,5120,24576.534,26203.746,24675.934,0.0611
mixed,16,8,0.5,4.0,8192,2048,128,512,320,26083.263,26210.887,26076.134,-0.0559
mixed,16,8,0.5,4.0,8192,2048,256,1024,640,26208.484,26440.422,26255.272,0.2017
mixed,16,8,0.5,4.0,8192,2048,512,2048,1280,26555.627,26939.08,26547.971,-0.02
mixed,16,8,0.5,4.0,8192,2048,1024,4096,2560,27177.263,27889.297,27179.054,0.0025
mixed,16,8,0.5,4.0,8192,2048,2048,8192,5120,28351.095,29912.449,28397.021,0.0294
mixed,16,8,0.5,4.0,8192,4096,128,512,320,33569.751,33702.334,33574.042,0.0324
mixed,16,8,0.5,4.0,8192,4096,256,1024,640,33709.949,33945.824,33762.205,0.2215
mixed,16,8,0.5,4.0,8192,4096,512,2048,1280,34064.023,34418.564,34062.523,-0.0042
mixed,16,8,0.5,4.0,8192,4096,1024,4096,2560,34679.873,35404.232,34652.166,-0.0383
mixed,16,8,0.5,4.0,8192,4096,2048,8192,5120,35909.096,37344.885,35844.108,-0.0453
pure,16,12,0.75,4.0,0,0,128,512,416,155.105,195.107,182.147,0.676
pure,16,12,0.75,4.0,0,0,256,1024,832,257.922,303.392,276.129,0.4004
pure,16,12,0.75,4.0,0,0,512,2048,1664,409.505,506.118,478.756,0.7168
pure,16,12,0.75,4.0,0,0,1024,4096,3328,760.163,915.146,880.613,0.7772
pure,16,12,0.75,4.0,0,0,2048,8192,6656,1416.908,1719.855,1676.749,0.8577
mixed,16,12,0.75,4.0,16,0,128,512,416,394.081,547.717,467.747,0.4795
mixed,16,12,0.75,4.0,16,0,256,1024,832,698.181,827.109,699.813,0.0127
mixed,16,12,0.75,4.0,16,0,512,2048,1664,1109.704,1361.451,1155.369,0.1814
mixed,16,12,0.75,4.0,16,0,1024,4096,3328,2012.461,2402.734,2145.614,0.3412
mixed,16,12,0.75,4.0,16,0,2048,8192,6656,3715.384,4495.903,4064.955,0.4479
mixed,16,12,0.75,4.0,16,512,128,512,416,421.698,555.684,491.076,0.5178
mixed,16,12,0.75,4.0,16,512,256,1024,832,686.372,812.934,737.476,0.4038
mixed,16,12,0.75,4.0,16,512,512,2048,1664,1093.8,1370.313,1204.137,0.399
mixed,16,12,0.75,4.0,16,512,1024,4096,3328,2058.958,2473.935,2339.728,0.6766
mixed,16,12,0.75,4.0,16,512,2048,8192,6656,3839.514,4651.936,4765.469,1.1397
mixed,16,12,0.75,4.0,16,1024,128,512,416,464.867,593.219,530.211,0.5091
mixed,16,12,0.75,4.0,16,1024,256,1024,832,721.316,832.71,748.004,0.2396
mixed,16,12,0.75,4.0,16,1024,512,2048,1664,1078.693,1357.769,1228.2,0.5357
mixed,16,12,0.75,4.0,16,1024,1024,4096,3328,2069.709,2475.281,2320.175,0.6176
mixed,16,12,0.75,4.0,16,1024,2048,8192,6656,3843.034,4655.295,4741.279,1.1059
mixed,16,12,0.75,4.0,16,2048,128,512,416,577.54,704.356,620.037,0.3351
mixed,16,12,0.75,4.0,16,2048,256,1024,832,800.612,906.917,823.684,0.217
mixed,16,12,0.75,4.0,16,2048,512,2048,1664,1147.755,1357.994,1241.671,0.4467
mixed,16,12,0.75,4.0,16,2048,1024,4096,3328,2045.516,2475.951,2297.297,0.5849
mixed,16,12,0.75,4.0,16,2048,2048,8192,6656,3859.96,4696.766,4719.456,1.0271
mixed,16,12,0.75,4.0,16,4096,128,512,416,748.518,881.67,801.029,0.3944
mixed,16,12,0.75,4.0,16,4096,256,1024,832,1032.806,1167.336,1025.157,-0.0569
mixed,16,12,0.75,4.0,16,4096,512,2048,1664,1344.169,1516.743,1401.61,0.3328
mixed,16,12,0.75,4.0,16,4096,1024,4096,3328,2104.973,2402.064,2316.302,0.7113
mixed,16,12,0.75,4.0,16,4096,2048,8192,6656,3829.627,4664.573,5147.715,1.5787
mixed,16,12,0.75,4.0,32,0,128,512,416,394.53,549.38,470.05,0.4877
mixed,16,12,0.75,4.0,32,0,256,1024,832,697.027,826.662,701.542,0.0348
mixed,16,12,0.75,4.0,32,0,512,2048,1664,1112.198,1360.041,1161.097,0.1973
mixed,16,12,0.75,4.0,32,0,1024,4096,3328,2012.109,2404.687,2144.078,0.3362
mixed,16,12,0.75,4.0,32,0,2048,8192,6656,3711.994,4492.0,4137.501,0.5455
mixed,16,12,0.75,4.0,32,512,128,512,416,420.995,555.683,491.875,0.5263
mixed,16,12,0.75,4.0,32,512,256,1024,832,684.835,813.543,737.924,0.4125
mixed,16,12,0.75,4.0,32,512,512,2048,1664,1090.213,1369.512,1204.71,0.4099
mixed,16,12,0.75,4.0,32,512,1024,4096,3328,2058.188,2477.232,2354.639,0.7074
mixed,16,12,0.75,4.0,32,512,2048,8192,6656,3834.168,4655.68,4613.182,0.9483
mixed,16,12,0.75,4.0,32,1024,128,512,416,465.027,591.075,530.339,0.5182
mixed,16,12,0.75,4.0,32,1024,256,1024,832,723.333,833.315,748.357,0.2275
mixed,16,12,0.75,4.0,32,1024,512,2048,1664,1081.286,1356.009,1231.303,0.5461
mixed,16,12,0.75,4.0,32,1024,1024,4096,3328,2060.331,2481.999,2311.984,0.5968
mixed,16,12,0.75,4.0,32,1024,2048,8192,6656,3843.03,4679.808,4813.888,1.1602
mixed,16,12,0.75,4.0,32,2048,128,512,416,578.724,703.333,620.515,0.3354
mixed,16,12,0.75,4.0,32,2048,256,1024,832,798.95,911.462,825.381,0.2349
mixed,16,12,0.75,4.0,32,2048,512,2048,1664,1147.784,1361.289,1240.774,0.4355
mixed,16,12,0.75,4.0,32,2048,1024,4096,3328,2049.838,2476.686,2296.78,0.5785
mixed,16,12,0.75,4.0,32,2048,2048,8192,6656,3862.616,4695.517,4773.023,1.0931
mixed,16,12,0.75,4.0,32,4096,128,512,416,745.382,882.213,802.821,0.4198
mixed,16,12,0.75,4.0,32,4096,256,1024,832,1034.694,1167.595,1026.694,-0.0602
mixed,16,12,0.75,4.0,32,4096,512,2048,1664,1341.831,1521.673,1399.048,0.3182
mixed,16,12,0.75,4.0,32,4096,1024,4096,3328,2108.875,2403.825,2321.773,0.7218
mixed,16,12,0.75,4.0,32,4096,2048,8192,6656,3831.22,4657.821,5175.263,1.626
mixed,16,12,0.75,4.0,64,0,128,512,416,397.059,550.883,469.188,0.4689
mixed,16,12,0.75,4.0,64,0,256,1024,832,700.677,829.508,704.998,0.0335
mixed,16,12,0.75,4.0,64,0,512,2048,1664,1112.294,1360.552,1161.957,0.2
mixed,16,12,0.75,4.0,64,0,1024,4096,3328,2012.973,2408.017,2163.181,0.3802
mixed,16,12,0.75,4.0,64,0,2048,8192,6656,3717.24,4494.878,4103.032,0.4961
mixed,16,12,0.75,4.0,64,512,128,512,416,427.075,560.547,493.092,0.4946
mixed,16,12,0.75,4.0,64,512,256,1024,832,689.698,814.534,744.133,0.4361
mixed,16,12,0.75,4.0,64,512,512,2048,1664,1094.438,1369.897,1212.584,0.4289
mixed,16,12,0.75,4.0,64,512,1024,4096,3328,2063.338,2473.039,2338.798,0.6723
mixed,16,12,0.75,4.0,64,512,2048,8192,6656,3847.608,4667.612,4654.333,0.9838
mixed,16,12,0.75,4.0,64,1024,128,512,416,469.985,595.429,531.556,0.4908
mixed,16,12,0.75,4.0,64,1024,256,1024,832,725.284,836.9,752.483,0.2437
mixed,16,12,0.75,4.0,64,1024,512,2048,1664,1082.823,1358.186,1228.295,0.5283
mixed,16,12,0.75,4.0,64,1024,1024,4096,3328,2063.983,2479.153,2296.335,0.5597
mixed,16,12,0.75,4.0,64,1024,2048,8192,6656,3856.025,4678.461,4737.12,1.0713
mixed,16,12,0.75,4.0,64,2048,128,512,416,581.028,710.274,626.115,0.3488
mixed,16,12,0.75,4.0,64,2048,256,1024,832,805.413,913.191,828.773,0.2167
mixed,16,12,0.75,4.0,64,2048,512,2048,1664,1152.552,1362.922,1243.143,0.4306
mixed,16,12,0.75,4.0,64,2048,1024,4096,3328,2047.053,2479.375,2300.494,0.5862
mixed,16,12,0.75,4.0,64,2048,2048,8192,6656,3855.447,4688.84,4759.261,1.0845
mixed,16,12,0.75,4.0,64,4096,128,512,416,756.326,885.925,802.597,0.357
mixed,16,12,0.75,4.0,64,4096,256,1024,832,1034.854,1172.518,1029.349,-0.04
mixed,16,12,0.75,4.0,64,4096,512,2048,1664,1345.416,1520.969,1403.306,0.3298
mixed,16,12,0.75,4.0,64,4096,1024,4096,3328,2112.012,2403.503,2314.382,0.6943
mixed,16,12,0.75,4.0,64,4096,2048,8192,6656,3839.929,4663.006,5137.185,1.5761
mixed,16,12,0.75,4.0,128,0,128,512,416,417.123,562.722,487.875,0.4859
mixed,16,12,0.75,4.0,128,0,256,1024,832,708.772,834.917,729.028,0.1606
mixed,16,12,0.75,4.0,128,0,512,2048,1664,1119.464,1368.329,1200.521,0.3257
mixed,16,12,0.75,4.0,128,0,1024,4096,3328,2023.628,2420.908,2285.101,0.6582
mixed,16,12,0.75,4.0,128,0,2048,8192,6656,3726.518,4509.916,4195.355,0.5985
mixed,16,12,0.75,4.0,128,512,128,512,416,468.419,628.323,531.236,0.3928
mixed,16,12,0.75,4.0,128,512,256,1024,832,766.02,885.029,761.187,-0.0406
mixed,16,12,0.75,4.0,128,512,512,2048,1664,1169.894,1398.471,1234.056,0.2807
mixed,16,12,0.75,4.0,128,512,1024,4096,3328,2190.829,2642.194,2296.685,0.2345
mixed,16,12,0.75,4.0,128,512,2048,8192,6656,4434.489,5261.886,5265.28,1.0041
mixed,16,12,0.75,4.0,128,1024,128,512,416,519.459,660.037,582.275,0.4468
mixed,16,12,0.75,4.0,128,1024,256,1024,832,796.708,945.222,805.958,0.0623
mixed,16,12,0.75,4.0,128,1024,512,2048,1664,1204.007,1508.842,1266.086,0.2036
mixed,16,12,0.75,4.0,128,1024,1024,4096,3328,2098.285,2634.224,2255.278,0.2929
mixed,16,12,0.75,4.0,128,1024,2048,8192,6656,4301.305,5473.12,5338.494,0.8851
mixed,16,12,0.75,4.0,128,2048,128,512,416,644.132,774.02,696.452,0.4028
mixed,16,12,0.75,4.0,128,2048,256,1024,832,884.709,998.054,901.03,0.144
mixed,16,12,0.75,4.0,128,2048,512,2048,1664,1271.239,1550.346,1337.288,0.2366
mixed,16,12,0.75,4.0,128,2048,1024,4096,3328,2402.417,2726.867,2467.405,0.2003
mixed,16,12,0.75,4.0,128,2048,2048,8192,6656,4465.402,5484.001,4942.303,0.4682
mixed,16,12,0.75,4.0,128,4096,128,512,416,858.63,999.942,922.63,0.4529
mixed,16,12,0.75,4.0,128,4096,256,1024,832,1125.35,1269.158,1138.696,0.0928
mixed,16,12,0.75,4.0,128,4096,512,2048,1664,1459.048,1657.866,1592.072,0.6691
mixed,16,12,0.75,4.0,128,4096,1024,4096,3328,2369.774,2746.545,2484.303,0.304
mixed,16,12,0.75,4.0,128,4096,2048,8192,6656,4662.555,5286.046,5528.577,1.389
mixed,16,12,0.75,4.0,256,0,128,512,416,463.746,613.027,534.402,0.4733
mixed,16,12,0.75,4.0,256,0,256,1024,832,750.501,875.782,774.756,0.1936
mixed,16,12,0.75,4.0,256,0,512,2048,1664,1166.855,1414.374,1247.399,0.3254
mixed,16,12,0.75,4.0,256,0,1024,4096,3328,2079.725,2476.269,2423.214,0.8662
mixed,16,12,0.75,4.0,256,0,2048,8192,6656,3773.688,4566.652,4599.837,1.0418
mixed,16,12,0.75,4.0,256,512,128,512,416,548.645,682.084,607.268,0.4393
mixed,16,12,0.75,4.0,256,512,256,1024,832,800.133,935.91,847.174,0.3465
mixed,16,12,0.75,4.0,256,512,512,2048,1664,1255.432,1498.983,1326.439,0.2915
mixed,16,12,0.75,4.0,256,512,1024,4096,3328,2463.665,3051.571,2462.637,-0.0017
mixed,16,12,0.75,4.0,256,512,2048,8192,6656,4779.387,5675.524,5650.114,0.9716
mixed,16,12,0.75,4.0,256,1024,128,512,416,642.243,761.447,689.157,0.3936
mixed,16,12,0.75,4.0,256,1024,256,1024,832,872.294,982.696,900.837,0.2585
mixed,16,12,0.75,4.0,256,1024,512,2048,1664,1244.616,1584.679,1390.471,0.4289
mixed,16,12,0.75,4.0,256,1024,1024,4096,3328,2299.373,3039.602,2403.821,0.1411
mixed,16,12,0.75,4.0,256,1024,2048,8192,6656,4916.926,5981.762,5697.22,0.7328
mixed,16,12,0.75,4.0,256,2048,128,512,416,805.03,934.182,857.862,0.4091
mixed,16,12,0.75,4.0,256,2048,256,1024,832,1083.687,1169.158,1068.423,-0.1786
mixed,16,12,0.75,4.0,256,2048,512,2048,1664,1371.593,1575.272,1458.215,0.4253
mixed,16,12,0.75,4.0,256,2048,1024,4096,3328,2414.126,2863.313,2674.577,0.5798
mixed,16,12,0.75,4.0,256,2048,2048,8192,6656,4919.869,6159.939,5105.281,0.1495
mixed,16,12,0.75,4.0,256,4096,128,512,416,1138.374,1263.753,1188.008,0.3959
mixed,16,12,0.75,4.0,256,4096,256,1024,832,1392.457,1511.401,1412.326,0.167
mixed,16,12,0.75,4.0,256,4096,512,2048,1664,1781.642,2002.701,1811.979,0.1372
mixed,16,12,0.75,4.0,256,4096,1024,4096,3328,2488.4,2755.889,2677.071,0.7053
mixed,16,12,0.75,4.0,256,4096,2048,8192,6656,4680.575,5550.532,5736.669,1.214
mixed,16,12,0.75,4.0,512,0,128,512,416,603.876,745.99,669.988,0.4652
mixed,16,12,0.75,4.0,512,0,256,1024,832,885.413,1011.078,914.629,0.2325
mixed,16,12,0.75,4.0,512,0,512,2048,1664,1413.993,1773.964,1456.391,0.1178
mixed,16,12,0.75,4.0,512,0,1024,4096,3328,2718.029,3251.509,2879.602,0.3029
mixed,16,12,0.75,4.0,512,0,2048,8192,6656,5094.72,6131.908,5620.388,0.5068
mixed,16,12,0.75,4.0,512,512,128,512,416,756.23,884.39,806.788,0.3945
mixed,16,12,0.75,4.0,512,512,256,1024,832,1019.653,1151.399,1046.598,0.2045
mixed,16,12,0.75,4.0,512,512,512,2048,1664,1543.209,1758.059,1531.336,-0.0553
mixed,16,12,0.75,4.0,512,512,1024,4096,3328,3000.595,3705.783,2900.785,-0.1415
mixed,16,12,0.75,4.0,512,512,2048,8192,6656,5718.756,6864.394,5785.413,0.0582
mixed,16,12,0.75,4.0,512,1024,128,512,416,900.164,1023.653,951.078,0.4123
mixed,16,12,0.75,4.0,512,1024,256,1024,832,1146.887,1260.934,1162.983,0.1411
mixed,16,12,0.75,4.0,512,1024,512,2048,1664,1548.808,1924.203,1664.777,0.3089
mixed,16,12,0.75,4.0,512,1024,1024,4096,3328,2618.031,3653.719,2794.706,0.1706
mixed,16,12,0.75,4.0,512,1024,2048,8192,6656,5815.584,7039.689,5785.89,-0.0243
mixed,16,12,0.75,4.0,512,2048,128,512,416,1177.158,1305.319,1227.942,0.3963
mixed,16,12,0.75,4.0,512,2048,256,1024,832,1437.994,1544.425,1445.0,0.0658
mixed,16,12,0.75,4.0,512,2048,512,2048,1664,1802.761,2007.595,1859.307,0.2761
mixed,16,12,0.75,4.0,512,2048,1024,4096,3328,3074.256,3337.397,3137.33,0.2397
mixed,16,12,0.75,4.0,512,2048,2048,8192,6656,5865.446,7190.474,5826.209,-0.0296
mixed,16,12,0.75,4.0,512,4096,128,512,416,1721.48,1851.628,1777.421,0.4298
mixed,16,12,0.75,4.0,512,4096,256,1024,832,1985.772,2120.172,2000.361,0.1085
mixed,16,12,0.75,4.0,512,4096,512,2048,1664,2364.015,2587.535,2400.685,0.1641
mixed,16,12,0.75,4.0,512,4096,1024,4096,3328,3289.779,3489.879,3239.795,-0.2498
mixed,16,12,0.75,4.0,512,4096,2048,8192,6656,6083.142,6156.355,6101.313,0.2482
mixed,16,12,0.75,4.0,1024,0,128,512,416,984.709,1113.51,1036.775,0.4042
mixed,16,12,0.75,4.0,1024,0,256,1024,832,1256.135,1382.377,1284.807,0.2271
mixed,16,12,0.75,4.0,1024,0,512,2048,1664,1755.626,2099.886,1771.147,0.0451
mixed,16,12,0.75,4.0,1024,0,1024,4096,3328,3247.571,3915.123,3281.136,0.0503
mixed,16,12,0.75,4.0,1024,0,2048,8192,6656,6050.05,7288.075,6058.82,0.0071
mixed,16,12,0.75,4.0,1024,512,128,512,416,1261.352,1383.143,1313.031,0.4243
mixed,16,12,0.75,4.0,1024,512,256,1024,832,1503.306,1633.322,1529.257,0.1996
mixed,16,12,0.75,4.0,1024,512,512,2048,1664,1951.691,2253.838,2018.604,0.2215
mixed,16,12,0.75,4.0,1024,512,1024,4096,3328,3306.453,3983.287,3310.195,0.0055
mixed,16,12,0.75,4.0,1024,512,2048,8192,6656,6219.937,7496.745,6236.004,0.0126
mixed,16,12,0.75,4.0,1024,1024,128,512,416,1511.751,1637.578,1564.683,0.4207
mixed,16,12,0.75,4.0,1024,1024,256,1024,832,1760.587,1870.344,1775.819,0.1388
mixed,16,12,0.75,4.0,1024,1024,512,2048,1664,2150.028,2445.551,2231.053,0.2742
mixed,16,12,0.75,4.0,1024,1024,1024,4096,3328,3286.417,4047.766,3406.165,0.1573
mixed,16,12,0.75,4.0,1024,1024,2048,8192,6656,6293.063,7594.701,6318.723,0.0197
mixed,16,12,0.75,4.0,1024,2048,128,512,416,2019.691,2142.286,2065.196,0.3712
mixed,16,12,0.75,4.0,1024,2048,256,1024,832,2270.509,2381.327,2283.982,0.1216
mixed,16,12,0.75,4.0,1024,2048,512,2048,1664,2648.882,2871.058,2679.759,0.139
mixed,16,12,0.75,4.0,1024,2048,1024,4096,3328,3656.533,4212.186,3711.223,0.0984
mixed,16,12,0.75,4.0,1024,2048,2048,8192,6656,6447.205,7576.046,6242.819,-0.1811
mixed,16,12,0.75,4.0,1024,4096,128,512,416,3023.059,3160.243,3074.419,0.3744
mixed,16,12,0.75,4.0,1024,4096,256,1024,832,3295.445,3386.515,3309.235,0.1514
mixed,16,12,0.75,4.0,1024,4096,512,2048,1664,3649.912,3884.857,3702.933,0.2257
mixed,16,12,0.75,4.0,1024,4096,1024,4096,3328,4487.837,4816.03,4498.365,0.0321
mixed,16,12,0.75,4.0,1024,4096,2048,8192,6656,6634.38,7945.648,6769.54,0.1031
mixed,16,12,0.75,4.0,2048,0,128,512,416,2124.075,2238.509,2172.335,0.4217
mixed,16,12,0.75,4.0,2048,0,256,1024,832,2364.749,2473.519,2384.236,0.1792
mixed,16,12,0.75,4.0,2048,0,512,2048,1664,2782.288,3062.386,2860.177,0.2781
mixed,16,12,0.75,4.0,2048,0,1024,4096,3328,3843.063,4416.986,3884.181,0.0716
mixed,16,12,0.75,4.0,2048,0,2048,8192,6656,6681.416,8053.009,6723.751,0.0309
mixed,16,12,0.75,4.0,2048,512,128,512,416,2626.002,2747.346,2679.152,0.438
mixed,16,12,0.75,4.0,2048,512,256,1024,832,2871.794,2984.498,2889.456,0.1567
mixed,16,12,0.75,4.0,2048,512,512,2048,1664,3259.317,3533.589,3339.572,0.2926
mixed,16,12,0.75,4.0,2048,512,1024,4096,3328,4253.274,4755.809,4298.843,0.0907
mixed,16,12,0.75,4.0,2048,512,2048,8192,6656,6856.682,8241.014,6869.126,0.009
mixed,16,12,0.75,4.0,2048,1024,128,512,416,3104.885,3234.097,3158.39,0.4141
mixed,16,12,0.75,4.0,2048,1024,256,1024,832,3366.037,3474.741,3386.358,0.1869
mixed,16,12,0.75,4.0,2048,1024,512,2048,1664,3722.869,3981.879,3777.816,0.2121
mixed,16,12,0.75,4.0,2048,1024,1024,4096,3328,4698.364,5132.958,4723.387,0.0576
mixed,16,12,0.75,4.0,2048,1024,2048,8192,6656,6918.699,8358.448,6955.237,0.0254
mixed,16,12,0.75,4.0,2048,2048,128,512,416,4074.073,4204.279,4123.736,0.3814
mixed,16,12,0.75,4.0,2048,2048,256,1024,832,4337.531,4465.117,4358.013,0.1605
mixed,16,12,0.75,4.0,2048,2048,512,2048,1664,4714.555,4919.903,4752.287,0.1837
mixed,16,12,0.75,4.0,2048,2048,1024,4096,3328,5580.903,6002.625,5623.237,0.1004
mixed,16,12,0.75,4.0,2048,2048,2048,8192,6656,7532.59,8635.509,7667.342,0.1222
mixed,16,12,0.75,4.0,2048,4096,128,512,416,5991.65,6118.501,6043.651,0.4099
mixed,16,12,0.75,4.0,2048,4096,256,1024,832,6254.917,6384.264,6269.957,0.1163
mixed,16,12,0.75,4.0,2048,4096,512,2048,1664,6653.668,6905.961,6712.487,0.2331
mixed,16,12,0.75,4.0,2048,4096,1024,4096,3328,7468.2,7819.212,7447.501,-0.059
mixed,16,12,0.75,4.0,2048,4096,2048,8192,6656,9220.125,10096.767,9285.015,0.074
mixed,16,12,0.75,4.0,4096,0,128,512,416,5751.393,5875.427,5795.205,0.3532
mixed,16,12,0.75,4.0,4096,0,256,1024,832,6003.171,6119.974,6024.103,0.1792
mixed,16,12,0.75,4.0,4096,0,512,2048,1664,6384.81,6618.667,6441.576,0.2427
mixed,16,12,0.75,4.0,4096,0,1024,4096,3328,7275.18,7675.054,7297.258,0.0552
mixed,16,12,0.75,4.0,4096,0,2048,8192,6656,9080.538,9975.39,9150.294,0.078
mixed,16,12,0.75,4.0,4096,512,128,512,416,6735.178,6851.754,6780.615,0.3898
mixed,16,12,0.75,4.0,4096,512,256,1024,832,6980.94,7097.611,6994.377,0.1152
mixed,16,12,0.75,4.0,4096,512,512,2048,1664,7349.708,7592.365,7409.904,0.2481
mixed,16,12,0.75,4.0,4096,512,1024,4096,3328,8224.4,8622.457,8246.322,0.0551
mixed,16,12,0.75,4.0,4096,512,2048,8192,6656,9991.195,10853.857,10071.676,0.0933
mixed,16,12,0.75,4.0,4096,1024,128,512,416,7689.168,7804.43,7736.656,0.412
mixed,16,12,0.75,4.0,4096,1024,256,1024,832,7930.801,8051.506,7947.663,0.1397
mixed,16,12,0.75,4.0,4096,1024,512,2048,1664,8301.619,8529.749,8353.875,0.2291
mixed,16,12,0.75,4.0,4096,1024,1024,4096,3328,9148.439,9548.856,9171.543,0.0577
mixed,16,12,0.75,4.0,4096,1024,2048,8192,6656,10898.626,11729.029,10971.557,0.0878
mixed,16,12,0.75,4.0,4096,2048,128,512,416,9591.895,9720.154,9643.77,0.4045
mixed,16,12,0.75,4.0,4096,2048,256,1024,832,9853.788,9966.143,9865.338,0.1028
mixed,16,12,0.75,4.0,4096,2048,512,2048,1664,10212.225,10433.151,10258.75,0.2106
mixed,16,12,0.75,4.0,4096,2048,1024,4096,3328,11034.437,11414.115,11050.214,0.0416
mixed,16,12,0.75,4.0,4096,2048,2048,8192,6656,12744.659,13557.103,12795.021,0.062
mixed,16,12,0.75,4.0,4096,4096,128,512,416,13380.525,13501.141,13423.249,0.3542
mixed,16,12,0.75,4.0,4096,4096,256,1024,832,13631.185,13747.347,13645.078,0.1196
mixed,16,12,0.75,4.0,4096,4096,512,2048,1664,13999.031,14230.84,14045.556,0.2007
mixed,16,12,0.75,4.0,4096,4096,1024,4096,3328,14838.299,15190.877,14842.523,0.012
mixed,16,12,0.75,4.0,4096,4096,2048,8192,6656,16448.459,17268.875,16523.241,0.0912
mixed,16,12,0.75,4.0,8192,0,128,512,416,18566.642,18683.408,18617.618,0.4366
mixed,16,12,0.75,4.0,8192,0,256,1024,832,18804.278,18918.421,18823.092,0.1648
mixed,16,12,0.75,4.0,8192,0,512,2048,1664,19159.288,19388.981,19202.745,0.1892
mixed,16,12,0.75,4.0,8192,0,1024,4096,3328,19963.997,20317.082,19962.46,-0.0044
mixed,16,12,0.75,4.0,8192,0,2048,8192,6656,21666.751,22502.534,21741.604,0.0896
mixed,16,12,0.75,4.0,8192,512,128,512,416,20461.313,20574.911,20508.64,0.4166
mixed,16,12,0.75,4.0,8192,512,256,1024,832,20699.581,20803.707,20714.785,0.146
mixed,16,12,0.75,4.0,8192,512,512,2048,1664,21050.848,21263.783,21097.357,0.2184
mixed,16,12,0.75,4.0,8192,512,1024,4096,3328,21869.514,22218.603,21862.823,-0.0192
mixed,16,12,0.75,4.0,8192,512,2048,8192,6656,23539.923,24360.155,23598.734,0.0717
mixed,16,12,0.75,4.0,8192,1024,128,512,416,22333.993,22444.85,22381.869,0.4319
mixed,16,12,0.75,4.0,8192,1024,256,1024,832,22564.814,22674.382,22586.223,0.1954
mixed,16,12,0.75,4.0,8192,1024,512,2048,1664,22929.222,23157.328,22976.879,0.2089
mixed,16,12,0.75,4.0,8192,1024,1024,4096,3328,23757.431,24109.56,23749.847,-0.0215
mixed,16,12,0.75,4.0,8192,1024,2048,8192,6656,25391.132,26204.328,25441.924,0.0625
mixed,16,12,0.75,4.0,8192,2048,128,512,416,26089.707,26204.327,26129.28,0.3453
mixed,16,12,0.75,4.0,8192,2048,256,1024,832,26324.708,26441.422,26343.621,0.162
mixed,16,12,0.75,4.0,8192,2048,512,2048,1664,26693.475,26931.212,26745.258,0.2178
mixed,16,12,0.75,4.0,8192,2048,1024,4096,3328,27534.665,27887.661,27533.201,-0.0041
mixed,16,12,0.75,4.0,8192,2048,2048,8192,6656,29103.705,29910.561,29155.383,0.064
mixed,16,12,0.75,4.0,8192,4096,128,512,416,33591.956,33714.965,33644.507,0.4272
mixed,16,12,0.75,4.0,8192,4096,256,1024,832,33835.512,33940.193,33857.655,0.2115
mixed,16,12,0.75,4.0,8192,4096,512,2048,1664,34183.327,34422.334,34241.56,0.2436
mixed,16,12,0.75,4.0,8192,4096,1024,4096,3328,35039.304,35404.998,35037.052,-0.0062
mixed,16,12,0.75,4.0,8192,4096,2048,8192,6656,36596.913,37343.155,36596.743,-0.0002
pure,16,14,0.875,4.0,0,0,128,512,464,162.978,194.371,191.041,0.8939
pure,16,14,0.875,4.0,0,0,256,1024,928,263.554,305.219,287.038,0.5636
pure,16,14,0.875,4.0,0,0,512,2048,1856,457.635,505.924,488.834,0.6461
pure,16,14,0.875,4.0,0,0,1024,4096,3712,816.838,906.405,887.687,0.791
pure,16,14,0.875,4.0,0,0,2048,8192,7424,1576.809,1725.066,1687.978,0.7498
mixed,16,14,0.875,4.0,16,0,128,512,464,398.722,547.876,501.091,0.6863
mixed,16,14,0.875,4.0,16,0,256,1024,928,707.94,826.822,753.414,0.3825
mixed,16,14,0.875,4.0,16,0,512,2048,1856,1235.049,1357.642,1268.201,0.2704
mixed,16,14,0.875,4.0,16,0,1024,4096,3712,2154.573,2405.361,2312.975,0.6316
mixed,16,14,0.875,4.0,16,0,2048,8192,7424,4103.452,4499.388,4322.205,0.5525
mixed,16,14,0.875,4.0,16,512,128,512,464,424.802,555.652,539.075,0.8733
mixed,16,14,0.875,4.0,16,512,256,1024,928,692.964,811.846,784.164,0.7671
mixed,16,14,0.875,4.0,16,512,512,2048,1856,1237.544,1373.257,1273.575,0.2655
mixed,16,14,0.875,4.0,16,512,1024,4096,3712,2221.071,2474.64,2349.137,0.5051
mixed,16,14,0.875,4.0,16,512,2048,8192,7424,4250.747,4644.987,5237.698,2.5034
